Number	Latitude decimal	Longitude decimal	Length	Time	Duration	Speed	Knots	Bearing	Elevation	Elevation Delta	Elevation Gain	Elevation Loss	Latitude degrees	Longitude degrees	Name
430	51.849108	5.973688	27.14624162893827	2020-06-21T12:54:00Z	4	6.786560407234568	13.19201807021428	E	18.013348	0.1882090000000005	158.402547	-165.9453509999998	51°50.946'N	5°58.421'E	
431	51.849036	5.974062	26.86879493416405	2020-06-21T12:54:04Z	4	6.717198733541012	13.05718976281864	E	18.359599	0.3462509999999988	158.748798	-165.9453509999998	51°50.942'N	5°58.444'E	
432	51.848966	5.974465	28.71299681444892	2020-06-21T12:54:08Z	4	7.178249203612229	13.95340017980345	E	18.442504	0.08290500000000023	158.831703	-165.9453509999998	51°50.938'N	5°58.468'E	
433	51.848903	5.974840	26.65485284353889	2020-06-21T12:54:12Z	4	6.663713210884723	12.95322222417794	E	19.539828	1.097324	159.929027	-165.9453509999998	51°50.934'N	5°58.490'E	
434	51.848818	5.975297	32.73492068720115	2020-06-21T12:54:17Z	5	6.546984137440231	12.72631905765524	E	18.964238	-0.5755899999999983	159.929027	-166.5209409999999	51°50.929'N	5°58.518'E	
435	51.848742	5.975683	27.78746094521313	2020-06-21T12:54:21Z	4	6.946865236303282	13.50362572931103	E	18.966248	0.002009999999998513	159.931037	-166.5209409999999	51°50.925'N	5°58.541'E	
436	51.848663	5.976066	27.69521362905381	2020-06-21T12:54:25Z	4	6.923803407263454	13.45879711994637	E	18.945228	-0.02102000000000004	159.931037	-166.5419609999998	51°50.920'N	5°58.564'E	
437	51.848563	5.976443	28.14101044051506	2020-06-21T12:54:29Z	4	7.035252610128766	13.67543703912294	E	18.520192	-0.4250359999999986	159.931037	-166.9669969999999	51°50.914'N	5°58.587'E	
438	51.848489	5.976823	27.32820613508282	2020-06-21T12:54:33Z	4	6.832051533770706	13.28044574598644	E	18.343233	-0.1769590000000001	159.931037	-167.1439559999999	51°50.909'N	5°58.609'E	
439	51.848479	5.977205	26.22453468896663	2020-06-21T12:54:37Z	4	6.556133672241658	12.74410433048738	E	18.887582	0.5443489999999969	160.475386	-167.1439559999999	51°50.909'N	5°58.632'E	
440	51.848504	5.977595	26.89336227905419	2020-06-21T12:54:41Z	4	6.723340569763548	13.06912853733328	E	19.321110	0.4335280000000026	160.908914	-167.1439559999999	51°50.910'N	5°58.656'E	
441	51.848571	5.977987	27.897038199216	2020-06-21T12:54:45Z	4	6.974259549804001	13.55687601473358	E	18.817708	-0.5034020000000012	160.908914	-167.6473579999999	51°50.914'N	5°58.679'E	
442	51.848642	5.978372	27.55830514200911	2020-06-21T12:54:49Z	4	6.889576285502279	13.39226491781884	E	19.123700	0.3059919999999998	161.214906	-167.6473579999999	51°50.919'N	5°58.702'E	
443	51.848732	5.978754	28.04183073308791	2020-06-21T12:54:53Z	4	7.010457683271977	13.62723955711192	E	19.173753	0.0500530000000019	161.264959	-167.6473579999999	51°50.924'N	5°58.725'E	
444	51.848811	5.979136	27.63012627093503	2020-06-21T12:54:57Z	4	6.907531567733757	13.4271671942947	E	18.970345	-0.2034080000000031	161.264959	-167.8507659999999	51°50.929'N	5°58.748'E	
445	51.848890	5.979526	28.15094538611633	2020-06-21T12:55:01Z	4	7.037736346529083	13.68026503644537	E	18.974019	0.003674000000000177	161.268633	-167.8507659999999	51°50.933'N	5°58.772'E	
446	51.848975	5.979891	26.75460732858649	2020-06-21T12:55:05Z	4	6.688651832146622	13.00169902576693	E	19.462192	0.4881730000000033	161.756806	-167.8507659999999	51°50.939'N	5°58.793'E	
447	51.849051	5.980283	28.1797021936277	2020-06-21T12:55:09Z	4	7.044925548406926	13.69423972692065	E	19.974876	0.5126839999999966	162.26949	-167.8507659999999	51°50.943'N	5°58.817'E	
448	51.849134	5.980681	28.81167621046028	2020-06-21T12:55:13Z	4	7.20291905261507	14.00135452991695	E	19.946842	-0.02803399999999812	162.26949	-167.8787999999998	51°50.948'N	5°58.841'E	
449	51.849231	5.981054	27.75789469831418	2020-06-21T12:55:17Z	4	6.939473674578545	13.48925768276187	E	19.591244	-0.3555980000000005	162.26949	-168.2343979999998	51°50.954'N	5°58.863'E	
450	51.849307	5.981458	28.96589022665169	2020-06-21T12:55:21Z	4	7.241472556662924	14.07629654642463	E	19.839826	0.248581999999999	162.518072	-168.2343979999998	51°50.958'N	5°58.887'E	
451	51.849382	5.981861	28.86801570295464	2020-06-21T12:55:25Z	4	7.217003925738659	14.02873333296495	E	19.826012	-0.01381399999999999	162.518072	-168.2482119999998	51°50.963'N	5°58.912'E	
452	51.849419	5.982254	27.26621284813778	2020-06-21T12:55:29Z	4	6.816553212034445	13.25031941863735	E	20.537296	0.7112840000000027	163.229356	-168.2482119999998	51°50.965'N	5°58.935'E	
453	51.849396	5.982663	28.16834608024325	2020-06-21T12:55:33Z	4	7.042086520060813	13.68872109730618	E	20.644397	0.1071010000000001	163.336457	-168.2482119999998	51°50.964'N	5°58.960'E	
454	51.849366	5.983061	27.50037338887988	2020-06-21T12:55:37Z	4	6.875093347219971	13.36411233800442	E	20.525481	-0.1189160000000022	163.336457	-168.3671279999998	51°50.962'N	5°58.984'E	
455	51.849319	5.983429	25.77411254652898	2020-06-21T12:55:41Z	4	6.443528136632244	12.52521668027476	E	20.414547	-0.1109340000000003	163.336457	-168.4780619999999	51°50.959'N	5°59.006'E	
456	51.849280	5.983811	26.55596796193319	2020-06-21T12:55:45Z	4	6.638991990483297	12.90516801605423	E	19.795640	-0.6189070000000001	163.336457	-169.0969689999999	51°50.957'N	5°59.029'E	
457	51.849260	5.984251	30.26024678485523	2020-06-21T12:55:50Z	5	6.052049356971047	11.76424281052321	E	20.200961	0.4053210000000007	163.741778	-169.0969689999999	51°50.956'N	5°59.055'E	
458	51.849231	5.984649	27.48722752326879	2020-06-21T12:55:55Z	5	5.497445504653758	10.68617916671024	E	19.965845	-0.2351159999999979	163.741778	-169.3320849999999	51°50.954'N	5°59.079'E	
459	51.849180	5.985004	24.99851123535998	2020-06-21T12:55:59Z	4	6.249627808839994	12.14830459601349	E	19.618062	-0.3477830000000033	163.741778	-169.6798679999999	51°50.951'N	5°59.100'E	
460	51.849264	5.985420	30.01823837443157	2020-06-21T12:56:05Z	6	5.003039729071928	9.725131222814978	N	17.706619	-1.911442999999998	163.741778	-171.5913109999998	51°50.956'N	5°59.125'E	
461	51.849498	5.985379	26.13315011354097	2020-06-21T12:56:09Z	4	6.533287528385243	12.6996949795786	N	17.809824	0.1032049999999991	163.844983	-171.5913109999998	51°50.970'N	5°59.123'E	
462	51.849734	5.985439	26.52465251563189	2020-06-21T12:56:13Z	4	6.631163128907971	12.88994992659896	N	17.581126	-0.2286979999999978	163.844983	-171.8200089999999	51°50.984'N	5°59.126'E	
463	51.849955	5.985542	25.53468058818318	2020-06-21T12:56:17Z	4	6.383670147045795	12.40886205688861	N	17.436024	-0.1451020000000014	163.844983	-171.9651109999999	51°50.997'N	5°59.133'E	
464	51.850218	5.985746	32.3803074310884	2020-06-21T12:56:22Z	5	6.476061486217681	12.58845645268704	N	17.330952	-0.1050719999999998	163.844983	-172.0701829999999	51°51.013'N	5°59.145'E	
465	51.850423	5.985935	26.19388652576659	2020-06-21T12:56:26Z	4	6.548471631441647	12.72921051467743	N	17.722331	0.3913790000000006	164.236362	-172.0701829999999	51°51.025'N	5°59.156'E	
466	51.850653	5.986051	26.74790057587489	2020-06-21T12:56:30Z	4	6.686975143968722	12.99843980468678	N	17.540560	-0.1817710000000012	164.236362	-172.2519539999999	51°51.039'N	5°59.163'E	
467	51.850890	5.986159	27.33715994134505	2020-06-21T12:56:34Z	4	6.834289985336262	13.28479694773374	NE	17.780143	0.2395829999999997	164.475945	-172.2519539999999	51°51.053'N	5°59.170'E	
468	51.851096	5.986415	28.83451453713824	2020-06-21T12:56:38Z	4	7.208628634284561	14.01245306879932	E	18.025516	0.2453730000000007	164.721318	-172.2519539999999	51°51.066'N	5°59.185'E	
469	51.851206	5.986799	29.03080195843336	2020-06-21T12:56:42Z	4	7.257700489608339	14.10784112450426	E	19.460747	1.435231000000002	166.156549	-172.2519539999999	51°51.072'N	5°59.208'E	
470	51.851248	5.987161	25.26187751100406	2020-06-21T12:56:46Z	4	6.315469377751014	12.27629036711478	E	18.940144	-0.5206030000000013	166.156549	-172.7725569999999	51°51.075'N	5°59.230'E	
471	51.851297	5.987532	26.02010037056555	2020-06-21T12:56:50Z	4	6.505025092641387	12.64475719951496	E	18.641729	-0.2984149999999985	166.156549	-173.0709719999999	51°51.078'N	5°59.252'E	
472	51.851334	5.987937	28.07897170373087	2020-06-21T12:56:54Z	4	7.019742925932717	13.64528862491896	E	18.594868	-0.04686099999999982	166.156549	-173.1178329999999	51°51.080'N	5°59.276'E	
473	51.851383	5.988348	28.70853155506005	2020-06-21T12:56:58Z	4	7.177132888765013	13.95123023733586	E	18.816172	0.2213039999999999	166.377853	-173.1178329999999	51°51.083'N	5°59.301'E	
474	51.851434	5.988759	28.75141076838795	2020-06-21T12:57:02Z	4	7.187852692096986	13.97206786800275	E	18.689223	-0.1269490000000033	166.377853	-173.2447819999999	51°51.086'N	5°59.326'E	
475	51.851540	5.989121	27.4759242373616	2020-06-21T12:57:06Z	4	6.868981059340399	13.35223100087351	NE	18.194679	-0.4945439999999977	166.377853	-173.7393259999999	51°51.092'N	5°59.347'E	
476	51.851706	5.989435	28.34584915386931	2020-06-21T12:57:10Z	4	7.086462288467327	13.77498069032097	NE	17.590876	-0.6038029999999992	166.377853	-174.3431289999999	51°51.102'N	5°59.366'E	
477	51.851931	5.989691	30.53476867145175	2020-06-21T12:57:14Z	4	7.633692167862937	14.83871047748273	N	17.860757	0.269880999999998	166.647734	-174.3431289999999	51°51.116'N	5°59.381'E	
478	51.852190	5.989886	31.71490255115804	2020-06-21T12:57:19Z	5	6.342980510231609	12.32976773046797	N	17.697850	-0.1629070000000006	166.647734	-174.5060359999999	51°51.131'N	5°59.393'E	
479	51.852413	5.990012	26.22471759046272	2020-06-21T12:57:23Z	4	6.556179397615679	12.74419321350383	N	17.362534	-0.3353159999999988	166.647734	-174.8413519999999	51°51.145'N	5°59.401'E	
480	51.852631	5.990136	25.65540803505762	2020-06-21T12:57:27Z	4	6.413852008764404	12.46753090256192	N	17.168816	-0.1937180000000005	166.647734	-175.0350699999998	51°51.158'N	5°59.408'E	
481	51.852850	5.990255	25.64901095185571	2020-06-21T12:57:31Z	4	6.412252737963928	12.46442216882449	N	17.042239	-0.126577000000001	166.647734	-175.1616469999998	51°51.171'N	5°59.415'E	
482	51.853100	5.990368	28.81945445624525	2020-06-21T12:57:35Z	4	7.204863614061313	14.00513445497444	N	17.121374	0.07913500000000084	166.7268690000001	-175.1616469999998	51°51.186'N	5°59.422'E	
483	51.853386	5.990476	32.6074303985972	2020-06-21T12:57:40Z	5	6.52148607971944	12.67675479858676	N	17.161431	0.0400570000000009	166.766926	-175.1616469999998	51°51.203'N	5°59.429'E	
484	51.853618	5.990576	26.65666550796616	2020-06-21T12:57:44Z	4	6.664166376991539	12.95410310861883	N	17.493962	0.3325309999999995	167.099457	-175.1616469999998	51°51.217'N	5°59.435'E	
485	51.853857	5.990700	27.86589444811224	2020-06-21T12:57:48Z	4	6.96647361202806	13.54174136246934	N	17.028164	-0.4657979999999995	167.099457	-175.6274449999999	51°51.231'N	5°59.442'E	
486	51.854095	5.990825	27.78125175078563	2020-06-21T12:57:52Z	4	6.945312937696407	13.50060830221344	N	16.382777	-0.6453869999999995	167.099457	-176.2728319999999	51°51.246'N	5°59.450'E	
487	51.854346	5.990956	29.28123299324194	2020-06-21T12:57:56Z	4	7.320308248310486	14.22954087144144	N	16.296020	-0.08675700000000219	167.099457	-176.3595889999999	51°51.261'N	5°59.457'E	
488	51.854592	5.991069	28.39186634642393	2020-06-21T12:58:00Z	4	7.097966586605983	13.79734325689719	N	16.533466	0.237446000000002	167.336903	-176.3595889999999	51°51.276'N	5°59.464'E	
489	51.854835	5.991183	28.09056442525426	2020-06-21T12:58:04Z	4	7.022641106313565	13.65092223689037	NE	16.496560	-0.03690600000000188	167.336903	-176.3964949999998	51°51.290'N	5°59.471'E	
490	51.855063	5.991406	29.5760174826599	2020-06-21T12:58:08Z	4	7.394004370664976	14.3727946729944	NE	16.397832	-0.09872799999999771	167.336903	-176.4952229999998	51°51.304'N	5°59.484'E	
491	51.855238	5.991763	31.25614248748449	2020-06-21T12:58:12Z	4	7.814035621871123	15.18927010730415	E	16.604082	0.2062499999999972	167.543153	-176.4952229999998	51°51.314'N	5°59.506'E	
492	51.855376	5.992158	31.12177990499151	2020-06-21T12:58:16Z	4	7.780444976247877	15.1239751158119	E	16.653230	0.04914800000000241	167.592301	-176.4952229999998	51°51.323'N	5°59.529'E	
493	51.855483	5.992582	31.41068105017113	2020-06-21T12:58:20Z	4	7.852670262542783	15.26436984079116	E	16.934394	0.2811640000000004	167.873465	-176.4952229999998	51°51.329'N	5°59.555'E	
494	51.855617	5.992964	30.12705690817138	2020-06-21T12:58:24Z	4	7.531764227042846	14.64057841109385	NE	18.854588	1.920193999999999	169.793659	-176.4952229999998	51°51.337'N	5°59.578'E	
495	51.855813	5.993295	31.44602894602011	2020-06-21T12:58:28Z	4	7.861507236505028	15.2815475439575	NE	18.121189	-0.7333989999999986	169.793659	-177.2286219999998	51°51.349'N	5°59.598'E	
496	51.856044	5.993531	30.32768474412223	2020-06-21T12:58:32Z	4	7.581921186030557	14.73807573957965	NE	18.127720	0.006530999999998954	169.80019	-177.2286219999998	51°51.363'N	5°59.612'E	
497	51.856281	5.993764	30.7858068743506	2020-06-21T12:58:36Z	4	7.69645171858765	14.96070528450698	NE	18.151096	0.02337599999999895	169.823566	-177.2286219999998	51°51.377'N	5°59.626'E	
498	51.856512	5.994016	30.92705062814428	2020-06-21T12:58:40Z	4	7.73176265703607	15.02934425773283	NE	18.621738	0.4706420000000016	170.294208	-177.2286219999998	51°51.391'N	5°59.641'E	
499	51.856758	5.994273	32.50622706174044	2020-06-21T12:58:44Z	4	8.12655676543511	15.79676261099206	NE	16.948154	-1.673584000000002	170.294208	-178.9022059999998	51°51.405'N	5°59.656'E	
500	51.857008	5.994552	33.71297072446624	2020-06-21T12:58:48Z	4	8.42824268111656	16.38319311663616	NE	17.699009	0.7508550000000014	171.045063	-178.9022059999998	51°51.420'N	5°59.673'E	
501	51.857237	5.994830	31.77945104155008	2020-06-21T12:58:52Z	4	7.94486276038752	15.44357771997094	NE	18.567173	0.8681640000000002	171.913227	-178.9022059999998	51°51.434'N	5°59.690'E	
502	51.857461	5.995116	31.67372730846844	2020-06-21T12:58:56Z	4	7.918431827117111	15.3922000959032	NE	17.711460	-0.8557130000000015	171.913227	-179.7579189999998	51°51.448'N	5°59.707'E	
503	51.857662	5.995430	31.01157681463011	2020-06-21T12:59:00Z	4	7.752894203657527	15.07042069824968	NE	18.632053	0.9205930000000002	172.83382	-179.7579189999998	51°51.460'N	5°59.726'E	
504	51.857866	5.995706	29.51714513755013	2020-06-21T12:59:04Z	4	7.379286284387533	14.34418500204474	NE	18.261692	-0.3703609999999991	172.83382	-180.1282799999998	51°51.472'N	5°59.742'E	
505	51.858061	5.995952	27.44718555376649	2020-06-21T12:59:08Z	4	6.861796388441622	13.33826511791693	NE	18.123814	-0.1378780000000006	172.83382	-180.2661579999998	51°51.484'N	5°59.757'E	
506	51.858257	5.996240	29.38761533227944	2020-06-21T12:59:12Z	4	7.34690383306986	14.28123855239917	NE	18.375950	0.2521360000000001	173.085956	-180.2661579999998	51°51.495'N	5°59.774'E	
507	51.858446	5.996478	26.58442470341312	2020-06-21T12:59:16Z	4	6.64610617585328	12.91899688610387	NE	17.308506	-1.067443999999998	173.085956	-181.3336019999998	51°51.507'N	5°59.789'E	
508	51.858645	5.996713	27.34756700307483	2020-06-21T12:59:20Z	4	6.836891750768708	13.28985437514022	NE	16.052402	-1.256104000000001	173.085956	-182.5897059999998	51°51.519'N	5°59.803'E	
509	51.858842	5.996968	28.00367787481911	2020-06-21T12:59:24Z	4	7.000919468704779	13.60869875125776	N	16.887241	0.8348389999999988	173.920795	-182.5897059999998	51°51.531'N	5°59.818'E	
510	51.859064	5.997090	26.03003640010329	2020-06-21T12:59:28Z	4	6.507509100025822	12.64958572358838	N	18.015537	1.128295999999999	175.049091	-182.5897059999998	51°51.544'N	5°59.825'E	
511	51.859286	5.997236	26.6046382041302	2020-06-21T12:59:32Z	4	6.65115955103255	12.92881986161433	NE	17.327305	-0.6882319999999993	175.049091	-183.2779379999998	51°51.557'N	5°59.834'E	
512	51.859493	5.997456	27.49233897799998	2020-06-21T12:59:39Z	7	3.92747699685714	7.634404529525542	W	17.672642	0.3453370000000007	175.394428	-183.2779379999998	51°51.570'N	5°59.847'E	
513	51.859595	5.997091	27.47187175086855	2020-06-21T13:00:28Z	49	0.5606504438952765	1.089817277549874	W	15.524998	-2.147644	175.394428	-185.4255819999998	51°51.576'N	5°59.825'E	
514	51.859593	5.996683	27.97829686566618	2020-06-21T13:00:47Z	19	1.47254194029822	2.862392540535606	W	10.979710	-4.545287999999999	175.394428	-189.9708699999998	51°51.576'N	5°59.801'E	
515	51.859596	5.996246	29.96785731797751	2020-06-21T13:00:53Z	6	4.994642886329585	9.708809066296388	W	9.973423	-1.006287	175.394428	-190.9771569999999	51°51.576'N	5°59.775'E	
516	51.859598	5.995815	29.55540610090951	2020-06-21T13:00:58Z	5	5.911081220181901	11.4902226742161	W	10.725742	0.752319	176.146747	-190.9771569999999	51°51.576'N	5°59.749'E	
517	51.859600	5.995380	29.82968546714224	2020-06-21T13:01:02Z	4	7.457421366785559	14.49606745163049	W	9.721287	-1.004455	176.146747	-191.9816119999999	51°51.576'N	5°59.723'E	
518	51.859602	5.994992	26.6068962049535	2020-06-21T13:01:06Z	4	6.651724051238376	12.9299171622304	W	10.753880	1.032593	177.17934	-191.9816119999999	51°51.576'N	5°59.700'E	
519	51.859605	5.994602	26.74518652107855	2020-06-21T13:01:10Z	4	6.686296630269639	12.99712087956977	W	10.889317	0.1354369999999996	177.314777	-191.9816119999999	51°51.576'N	5°59.676'E	
520	51.859619	5.994224	25.96681061055448	2020-06-21T13:01:14Z	4	6.49170265263862	12.61886044788972	W	11.040501	0.1511840000000007	177.465961	-191.9816119999999	51°51.577'N	5°59.653'E	
521	51.859642	5.993862	24.95409331105261	2020-06-21T13:01:18Z	4	6.238523327763152	12.12671921163086	W	11.237766	0.1972649999999998	177.663226	-191.9816119999999	51°51.579'N	5°59.632'E	
522	51.859664	5.993472	26.85440814053827	2020-06-21T13:01:22Z	4	6.713602035134568	13.05019834043031	W	12.598362	1.360595999999999	179.023822	-191.9816119999999	51°51.580'N	5°59.608'E	
523	51.859696	5.993070	27.79396346126935	2020-06-21T13:01:26Z	4	6.948490865317337	13.50678569931676	W	13.880039	1.281677	180.305499	-191.9816119999999	51°51.582'N	5°59.584'E	
524	51.859733	5.992702	25.56668216391134	2020-06-21T13:01:30Z	4	6.391670540977834	12.42441357857076	W	12.915012	-0.9650269999999992	180.305499	-192.9466389999999	51°51.584'N	5°59.562'E	
525	51.859771	5.992321	26.46437449444771	2020-06-21T13:01:35Z	5	5.292874898889542	10.28852572138036	W	12.789951	-0.1250610000000005	180.305499	-193.0716999999999	51°51.586'N	5°59.539'E	
526	51.859808	5.991954	25.49896219360676	2020-06-21T13:02:28Z	53	0.4811124942189954	0.9352078721316657	N	12.649326	-0.140625	180.305499	-193.2123249999999	51°51.588'N	5°59.517'E	
527	51.860050	5.991873	27.43772014064126	2020-06-21T13:02:34Z	6	4.572953356773543	8.889110196749263	NW	10.600498	-2.048828	180.305499	-195.2611529999999	51°51.603'N	5°59.512'E	
528	51.860198	5.991573	26.3289749120977	2020-06-21T13:02:48Z	14	1.880641065149835	3.655673776748003	W	10.500645	-0.09985299999999953	180.305499	-195.3610059999999	51°51.612'N	5°59.494'E	
529	51.860257	5.991213	25.5400279096545	2020-06-21T13:03:05Z	17	1.502354582920853	2.920343681702693	W	8.974905	-1.525740000000001	180.305499	-196.8867459999999	51°51.615'N	5°59.473'E	
530	51.860284	5.990836	26.02453432992223	2020-06-21T13:03:18Z	13	2.001887256147864	3.891357517348849	W	9.072880	0.09797499999999992	180.403474	-196.8867459999999	51°51.617'N	5°59.450'E	
531	51.860311	5.990461	25.88829461374536	2020-06-21T13:03:31Z	13	1.991407277980412	3.870986069507157	W	8.883622	-0.1892579999999988	180.403474	-197.0760039999999	51°51.619'N	5°59.428'E	
532	51.860347	5.990075	26.76850989562853	2020-06-21T13:03:43Z	12	2.230709157969045	4.336151710953597	W	9.427402	0.5437799999999999	180.947254	-197.0760039999999	51°51.621'N	5°59.404'E	
533	51.860383	5.989701	25.95515406473094	2020-06-21T13:03:55Z	12	2.162929505394245	4.204398606596577	W	10.243656	0.8162539999999989	181.763508	-197.0760039999999	51°51.623'N	5°59.382'E	
534	51.860413	5.989321	26.26897115434166	2020-06-21T13:04:10Z	15	1.751264743622777	3.404186326695484	W	9.815088	-0.4285680000000003	181.763508	-197.5045719999999	51°51.625'N	5°59.359'E	
535	51.860440	5.988944	26.0244451456652	2020-06-21T13:04:23Z	13	2.0018803958204	3.891344181939092	W	10.052178	0.2370900000000002	182.000598	-197.5045719999999	51°51.626'N	5°59.337'E	
536	51.860466	5.988568	25.94372758925126	2020-06-21T13:04:37Z	14	1.853123399232233	3.602183713409268	W	9.980448	-0.07172999999999874	182.000598	-197.5763019999999	51°51.628'N	5°59.314'E	
537	51.860523	5.988197	26.21514849687964	2020-06-21T13:04:50Z	13	2.016549884375357	3.919859386473556	N	10.903712	0.9232639999999996	182.923862	-197.5763019999999	51°51.631'N	5°59.292'E	
538	51.860727	5.988031	25.34973245382743	2020-06-21T13:05:15Z	25	1.013989298153097	1.971037512607999	N	15.410857	4.507145	187.431007	-197.5763019999999	51°51.644'N	5°59.282'E	
539	51.860945	5.988152	25.58743781770215	2020-06-21T13:05:49Z	34	0.7525717005206515	1.462882355223273	NE	17.705376	2.294519000000001	189.725526	-197.5763019999999	51°51.657'N	5°59.289'E	
540	51.861101	5.988415	25.00471594073478	2020-06-21T13:06:03Z	14	1.786051138623913	3.471805669030283	NE	17.706867	0.001490999999997911	189.727017	-197.5763019999999	51°51.666'N	5°59.305'E	
541	51.861291	5.988615	25.16174522966187	2020-06-21T13:06:13Z	10	2.516174522966187	4.891051988485667	NE	17.850153	0.1432859999999998	189.870303	-197.5763019999999	51°51.677'N	5°59.317'E	
542	51.861487	5.988804	25.32873227286366	2020-06-21T13:06:33Z	20	1.266436613643183	2.461755836454666	N	17.808933	-0.04121999999999915	189.870303	-197.6175219999999	51°51.689'N	5°59.328'E	
543	51.861709	5.988993	27.8482321104217	2020-06-21T13:06:40Z	7	3.978318872917386	7.733233230290568	N	17.797012	-0.01192100000000096	189.870303	-197.6294429999999	51°51.703'N	5°59.340'E	
544	51.861939	5.989186	28.76255546582338	2020-06-21T13:06:47Z	7	4.108936495117626	7.987133575820114	NE	17.898742	0.1017299999999999	189.972033	-197.6294429999999	51°51.716'N	5°59.351'E	
545	51.862137	5.989373	25.45031756155176	2020-06-21T13:06:53Z	6	4.24171959359196	8.245243270478568	N	18.187071	0.2883290000000009	190.260362	-197.6294429999999	51°51.728'N	5°59.362'E	
546	51.862366	5.989536	27.77426594998052	2020-06-21T13:06:59Z	6	4.629044324996753	8.998142316405575	NE	18.250584	0.06351300000000037	190.323875	-197.6294429999999	51°51.742'N	5°59.372'E	
547	51.862584	5.989756	28.52070847626929	2020-06-21T13:07:05Z	6	4.753451412711548	9.23997034868048	NE	18.147596	-0.1029879999999999	190.323875	-197.7324309999999	51°51.755'N	5°59.385'E	
548	51.862803	5.989989	29.09472409502566	2020-06-21T13:07:11Z	6	4.849120682504277	9.425936531862833	NE	18.024025	-0.1235709999999983	190.323875	-197.8560019999999	51°51.768'N	5°59.399'E	
549	51.862999	5.990211	26.55746512007704	2020-06-21T13:07:16Z	5	5.311493024015408	10.32471646136583	NE	18.086615	0.06258999999999659	190.386465	-197.8560019999999	51°51.780'N	5°59.413'E	
550	51.863202	5.990416	26.56316234977211	2020-06-21T13:07:22Z	6	4.427193724962019	8.605776139232349	N	17.951907	-0.1347079999999998	190.386465	-197.9907099999999	51°51.792'N	5°59.425'E	
551	51.863437	5.990567	28.07152234153395	2020-06-21T13:07:28Z	6	4.678587056922324	9.094445682999529	N	17.621814	-0.330092999999998	190.386465	-198.3208029999999	51°51.806'N	5°59.434'E	
552	51.863661	5.990597	24.95599776925705	2020-06-21T13:07:33Z	5	4.991199553851409	9.702115763423047	N	17.158040	-0.4637740000000008	190.386465	-198.7845769999999	51°51.820'N	5°59.436'E	
553	51.863907	5.990765	29.64339014182298	2020-06-21T13:07:39Z	6	4.940565023637164	9.6036901107388	N	16.952236	-0.2058040000000005	190.386465	-198.9903809999999	51°51.834'N	5°59.446'E	
554	51.864132	5.990950	28.01793508110336	2020-06-21T13:07:44Z	5	5.603587016220673	10.89250175938885	N	17.031873	0.07963700000000173	190.4661019999999	-198.9903809999999	51°51.848'N	5°59.457'E	
555	51.864354	5.991142	27.94418655010093	2020-06-21T13:07:50Z	6	4.657364425016822	9.053192186854936	N	16.751933	-0.2799399999999999	190.4661019999999	-199.2703209999999	51°51.861'N	5°59.469'E	
556	51.864572	5.991319	27.07688834007722	2020-06-21T13:07:56Z	6	4.512814723346204	8.77221004537866	N	16.673840	-0.07809300000000263	190.4661019999999	-199.3484139999999	51°51.874'N	5°59.479'E	
557	51.864790	5.991424	25.2528407921099	2020-06-21T13:08:02Z	6	4.208806798684984	8.181265915367835	NE	16.508249	-0.1655909999999992	190.4661019999999	-199.5140049999999	51°51.887'N	5°59.485'E	
558	51.865004	5.991651	28.40445131360141	2020-06-21T13:08:11Z	9	3.156050145955712	6.134870694080469	NE	16.479051	-0.02919800000000095	190.4661019999999	-199.5432029999999	51°51.900'N	5°59.499'E	
559	51.865201	5.991878	26.84538645939198	2020-06-21T13:08:20Z	9	2.98282071771022	5.798139624056939	E	16.636593	0.157542000000003	190.623644	-199.5432029999999	51°51.912'N	5°59.513'E	
560	51.865308	5.992206	25.43403617001911	2020-06-21T13:08:28Z	8	3.179254521252388	6.179976391201424	NE	15.228835	-1.407758000000001	190.623644	-200.9509609999999	51°51.918'N	5°59.532'E	
561	51.865455	5.992525	27.29041082300748	2020-06-21T13:08:34Z	6	4.54840180383458	8.84138579578801	NE	14.267015	-0.9618199999999995	190.623644	-201.9127809999999	51°51.927'N	5°59.551'E	
562	51.865644	5.992736	25.48837410228419	2020-06-21T13:08:39Z	5	5.097674820456837	9.909087123995089	NE	14.314537	0.04752199999999895	190.6711659999999	-201.9127809999999	51°51.939'N	5°59.564'E	
563	51.865859	5.993004	30.12467325197788	2020-06-21T13:08:45Z	6	5.020778875329646	9.759613364568629	NE	14.401201	0.08666400000000074	190.75783	-201.9127809999999	51°51.952'N	5°59.580'E	
564	51.866045	5.993241	26.27811574565715	2020-06-21T13:08:51Z	6	4.379685957609524	8.513428427316081	NE	14.563933	0.1627320000000001	190.920562	-201.9127809999999	51°51.963'N	5°59.594'E	
565	51.866225	5.993473	25.54293633338837	2020-06-21T13:08:57Z	6	4.257156055564727	8.275249352067089	NE	14.720554	0.1566209999999995	191.077183	-201.9127809999999	51°51.974'N	5°59.608'E	
566	51.866420	5.993669	25.48246092542811	2020-06-21T13:09:03Z	6	4.247076820904685	8.255656887285156	N	14.541199	-0.1793549999999993	191.077183	-202.0921359999999	51°51.985'N	5°59.620'E	
567	51.866653	5.993560	26.92813429144668	2020-06-21T13:09:10Z	7	3.846876327349526	7.477729362016191	NW	14.320300	-0.2208990000000011	191.077183	-202.3130349999999	51°51.999'N	5°59.614'E	
